time_x,LW_u,LW_d
79296.5625,393.7348,387.3591
79296.5833333333,393.744,381.2534
79296.6041666667,395.3757,385.4879
79296.625,396.8145,392.797
79296.6458333333,398.9782,393.5663
79296.6666666667,400.4734,388.3805
79296.6875,402.8954,387.6567
79296.7083333333,403.9937,386.4085
79296.7291666667,404.4135,384.4669
79296.75,404.6616,386.4022
79296.7708333333,405.1023,392.2898
79296.7916666667,403.6805,396.3516
79296.8125,401.8359,392.8575
79296.8333333333,400.9169,395.8521
79296.8541666667,397.1054,394.1448
79296.875,395.0763,387.589
79296.8958333333,395.0748,385.6873
79296.9166666667,395.1473,387.5226
79296.9375,395.5096,388.0862
79296.9583333333,395.9888,385.7248
79296.9791666667,397.0901,385.6171
79297,397.9614,383.4981
79297.0208333333,396.1246,381.509
79297.0416666667,394.8952,381.1217
79297.0625,394.5361,382.3943
79297.0833333333,394.5957,382.8575
79297.1041666667,395.5484,390.8042
79297.125,396.5726,391.0346
79297.1458333333,395.7254,388.3862
79297.1666666667,395.8162,390.7635
79297.1875,394.1779,388.8922
79297.2083333333,393.229,386.6153
79297.2291666667,393.6362,385.0842
79297.25,394.8535,389.2847
79297.2708333333,395.2699,389.3039
79297.2916666667,394.4133,384.4046
79297.3125,395.1033,382.9861
79297.3333333333,396.5523,392.913
79297.3541666667,398.4273,392.4025
79297.375,404.1165,392.5897
79297.3958333333,407.851,390.6378
79297.4166666667,411.4354,396.6842
79297.4375,412.041,397.9704
79297.4583333333,403.5966,394.6864
79297.4791666667,409.5827,393.5768
79297.5,415.4761,393.2996
79297.5208333333,416.5936,396.1795
79297.5416666667,416.8641,396.9153
79297.5625,417.83,395.1141
79297.5833333333,418.1273,391.6539
79297.6041666667,418.6086,391.1911
79297.625,421.8959,393.8102
79297.6458333333,421.8557,389.9337
79297.6666666667,418.9458,387.8349
79297.6875,416.2484,394.5269
79297.7083333333,411.2738,396.3227
79297.7291666667,409.3552,386.4478
79297.75,410.6036,387.4493
79297.7708333333,402.2389,387.7974
79297.7916666667,399.1684,390.4853
79297.8125,397.8743,391.3243
79297.8333333333,397.252,385.2706
79297.8541666667,396.7111,382.0614
79297.875,396.2793,387.7939
79297.8958333333,395.6866,385.4945
79297.9166666667,395.7077,387.043
79297.9375,395.8224,384.9942
79297.9583333333,396.3228,384.5379
79297.9791666667,396.3112,384.1728
79298,396.2747,383.6637
79298.0208333333,396.2209,382.5291
79298.0416666667,396.3744,386.7712
79298.0625,396.2681,388.4711
79298.0833333333,395.6475,380.1639
79298.1041666667,395.2232,385.5533
79298.125,395.3683,389.5985
79298.1458333333,394.9762,388.4421
79298.1666666667,394.6095,387.4529
79298.1875,394.2722,388.091
79298.2083333333,393.1262,385.0325
79298.2291666667,392.9095,385.4788
79298.25,392.6002,385.2412
79298.2708333333,392.1497,387.354
79298.2916666667,390.9423,382.9522
79298.3125,391.2785,382.9419
79298.3333333333,393.0477,382.8614
79298.3541666667,394.8348,388.0393
79298.375,395.622,391.4529
